internal_company_id,internal_company_name,internal_domain,internal_country,external_provider,external_provider_commit,external_ats_family,external_company_name,external_slug,external_url,match_class,match_basis,confidence_reason,verified,verified_at,jrc_support,source_multiplicity
EMP-08490,Eviden Romania,atos.net,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Atos,jobs,https://jobs.atos.net,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08498,Microsoft Romania,microsoft.com,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Microsoft,microsoft,https://microsoft.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08498,Microsoft Romania,microsoft.com,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Microsoft,microsoft,https://careers.smartrecruiters.com/microsoft,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08498,Microsoft Romania,microsoft.com,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workable,Microsoft,microsoft,https://apply.workable.com/microsoft,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08501,Oracle Romania,oracle.com,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Oracle,oracle,https://careers.smartrecruiters.com/oracle,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08506,SAP Romania,sap.com,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,SAP,jobs,https://jobs.sap.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08513,Vodafone Romania,vodafone.com,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Vodafone,vodafone,https://vodafone.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08513,Vodafone Romania,vodafone.com,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Vodafone,vodafone,https://careers.smartrecruiters.com/vodafone,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08513,Vodafone Romania,vodafone.com,Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Vodafone,vodafone,https://opportunities.vodafone.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08535,OCBC,ocbc.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Ocbc,ocbc/external,https://ocbc.wd102.myworkdayjobs.com/external,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08536,United Overseas Bank,uobgroup.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,United Overseas Bank,uobgroup/UOBExternal,https://uobgroup.wd3.myworkdayjobs.com/UOBExternal,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08545,Cisco Systems Singapore,cisco.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Cisco,cisco/cisco_careers,https://cisco.wd5.myworkdayjobs.com/cisco_careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08563,Proofpoint Singapore,proofpoint.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Proofpoint,proofpoint/proofpointcareers,https://proofpoint.wd5.myworkdayjobs.com/proofpointcareers,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08572,Trend Micro Singapore,trendmicro.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Trendmicro,trendmicro/external,https://trendmicro.wd3.myworkdayjobs.com/external,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08578,Cisco Singapore,cisco.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Cisco,cisco/cisco_careers,https://cisco.wd5.myworkdayjobs.com/cisco_careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08579,Cloudflare Singapore,cloudflare.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,greenhouse,Cloudflare,cloudflare,https://job-boards.greenhouse.io/cloudflare,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08579,Cloudflare Singapore,cloudflare.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Cloudflare,cloudflare,https://careers.smartrecruiters.com/cloudflare,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08580,CrowdStrike Singapore,crowdstrike.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,CrowdStrike,crowdstrike/crowdstrikecareers,https://crowdstrike.wd5.myworkdayjobs.com/crowdstrikecareers,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08590,Palo Alto Networks Singapore,paloaltonetworks.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Paloaltonetworks,paloaltonetworks/panwexternalcareers,https://paloaltonetworks.wd5.myworkdayjobs.com/panwexternalcareers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08614,Singtel,singtel.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Groupcareers,groupcareers,https://groupcareers.singtel.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08615,ST Engineering,stengg.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,join_com,ST Engineering Applied Solutions GmbH,stengg,https://join.com/companies/stengg,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08615,ST Engineering,stengg.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,ST Engineering,careers,https://careers.stengg.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08697,Deloitte & Touche,deloitte.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Deloitte,deloitte,https://deloitte.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08706,DSV Air & Sea,dsv.com,Singapore,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Work for DSV and forward your career | DSV,jobs,https://jobs.dsv.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08924,ANZ,anz.com,Singapore | Australia,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,ANZ Banking Careers,anzbanking,https://careers.anz.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08926,Bitdefender,bitdefender.com,Singapore | Europe | Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,cornerstone,Bitdefender,bitdefender,https://bitdefender.csod.com/ux/ats/careersite/1/home?c=bitdefender,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08926,Bitdefender,bitdefender.com,Singapore | Europe | Romania,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Bitdefender,bitdefender,https://careers.smartrecruiters.com/bitdefender,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-08928,Infineon Technologies,infineon.com,Singapore | Germany,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Infineon Technologies,infineon,https://infineon.eightfold.ai/careers,HIGH_CONFIDENCE,DOMAIN_EXACT,eightfold registry domain equals internal corporate domain,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08966,Siemens Healthcare s.r.o.,siemens.com,Slovakia,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,teamtailor,Siemens,siemens,https://siemens.teamtailor.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-08997,Generali Poisťovňa Slovakia,generali.com,Slovakia,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,teamtailor,Generali,generali,https://generali.teamtailor.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09000,MetLife Slovakia,metlife.com,Slovakia,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,lever,MetLife,metlife,https://jobs.lever.co/metlife,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09070,Aptiv Spain,aptiv.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Aptiv,aptiv/aptiv_careers,https://aptiv.wd5.myworkdayjobs.com/aptiv_careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09074,Continental Automotive Spain,continental.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Continental,continental,https://careers.smartrecruiters.com/continental,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09092,Valeo España,valeo.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Valeo,valeo/valeo_jobs,https://valeo.wd3.myworkdayjobs.com/valeo_jobs,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09093,Volkswagen Group España Distribución,volkswagen-group.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Your job at the Volkswagen Group,VWAGLPPROD10,https://jobs.volkswagen-group.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09095,ZF España,zf.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,ZF,jobs,https://jobs.zf.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09171,Trend Micro Spain,trendmicro.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Trendmicro,trendmicro/external,https://trendmicro.wd3.myworkdayjobs.com/external,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09176,WISE SECURITY GLOBAL,wise.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Wise,Wise,https://careers.smartrecruiters.com/Wise,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09217,Sopra Steria / Cimpa,soprasteria.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,soprasteria,soprasteria,https://soprasteria.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09234,Repsol,repsol.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Repsol (Repsol),repsol/Repsol,https://repsol.wd3.myworkdayjobs.com/Repsol,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09234,Repsol,repsol.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Repsol (Ref Ext),repsol/ref_ext,https://repsol.wd3.myworkdayjobs.com/ref_ext,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09236,TotalEnergies España,totalenergies.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,totalenergies,totalenergies,https://totalenergies.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09236,TotalEnergies España,totalenergies.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,moka,TotalEnergies,totalenergies/100441,https://app.mokahr.com/social-recruitment/totalenergies/100441,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09265,Chubb European Group Spain,chubb.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,hrmos,Chubb損害保険株式会社,chubb,https://hrmos.co/pages/chubb/jobs,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09272,Generali España,generali.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,teamtailor,Generali,generali,https://generali.teamtailor.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09280,Mapfre España,mapfre.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Jobs MAPFRE,jobs,https://jobs.mapfre.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09281,Mapfre Vida,mapfre.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Jobs MAPFRE,jobs,https://jobs.mapfre.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09284,MetLife Spain,metlife.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,lever,MetLife,metlife,https://jobs.lever.co/metlife,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09289,Munich Re Spain,munichre.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,munichre,munichre,https://munichre.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09300,Santander Generales Seguros y Reaseguros,santander.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Santander,santander/santandercareers,https://santander.wd3.myworkdayjobs.com/santandercareers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09301,Santander Vida Seguros y Reaseguros,santander.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Santander,santander/santandercareers,https://santander.wd3.myworkdayjobs.com/santandercareers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09303,Swiss Re Europe Spain,swissre.com,Spain,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Swiss Re,careers,https://careers.swissre.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09315,DNB Sweden,dnb.no,Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,Jobb,jobb,https://jobb.dnb.no,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09350,SKF,skf.com,Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,successfactors,SKF,career,https://career.skf.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09353,BAE Systems Hägglunds AB,baesystems.com,Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,baesystems,baesystems,https://baesystems.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09418,Vattenfall Eldistribution,group.vattenfall.com,Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Vattenfall,Vattenfall,https://careers.smartrecruiters.com/Vattenfall,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09434,Chubb Sweden,chubb.com,Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,hrmos,Chubb損害保険株式会社,chubb,https://hrmos.co/pages/chubb/jobs,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09476,Santander Consumer Bank Sweden,santander.com,Sweden,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workday,Santander,santander/santandercareers,https://santander.wd3.myworkdayjobs.com/santandercareers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09551,Microsoft Schweiz GmbH,microsoft.com,Switzerland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Microsoft,microsoft,https://microsoft.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09551,Microsoft Schweiz GmbH,microsoft.com,Switzerland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,smartrecruiters,Microsoft,microsoft,https://careers.smartrecruiters.com/microsoft,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,LEGACY_SUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09551,Microsoft Schweiz GmbH,microsoft.com,Switzerland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,workable,Microsoft,microsoft,https://apply.workable.com/microsoft,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,MULTI_SOURCE_CANDIDATE
EMP-09611,Chubb Insurance (Switzerland) Limited,chubb.com,Switzerland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,hrmos,Chubb損害保険株式会社,chubb,https://hrmos.co/pages/chubb/jobs,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09621,GENERALI Allgemeine Versicherungen AG,generali.com,Switzerland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,teamtailor,Generali,generali,https://generali.teamtailor.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09622,GENERALI Personenversicherungen AG,generali.com,Switzerland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,teamtailor,Generali,generali,https://generali.teamtailor.com,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09788,MSD Consulting GmbH,merck.com,Switzerland,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,phenom,Merck,,https://jobs.merck.com,HIGH_CONFIDENCE,URL_EXACT,internal resolved portal URL equals external board URL,false,,LEGACY_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09856,Airbus Operations Ltd,airbus.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,bamboohr,airbus,airbus,https://airbus.bamboohr.com/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,UNSUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09987,HSBC Bank Plc,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09988,HSBC Global Banking & Markets,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09989,HSBC Holdings plc,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09990,HSBC Innovation Bank,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09991,HSBC Investment Bank plc,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09992,HSBC Invoice Finance (UK) Ltd,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09993,HSBC Merchant Services,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09994,HSBC Private Bank Limited,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-09995,HSBC Trust Company (UK) Ltd,hsbc.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,HSBC,hsbc,https://hsbc.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,SINGLE_SOURCE_CANDIDATE
EMP-10047,Morgan Stanley & Co. International PLC,morganstanley.com,UK,ats-scrapers,6b44a1badc9bfbf5cf176f75265cc5729e520e99,eightfold,Morgan Stanley,morganstanley,https://morganstanley.eightfold.ai/careers,HIGH_CONFIDENCE,SLUG_PLUS_NAME,board slug/host token equals domain company token + compatible names,false,,DECLARATIVE_SUPPORTED,MULTI_SOURCE_CANDIDATE
